#VERB   LABEL
fixen	PERPETRATOR
fixieren	OTHER
flachsen	OTHER
flackern	OTHER
flattern	OTHER
fleddern	OTHER
flehen	OTHER
flennen	OTHER
fletschen	OTHER
fliehen	OTHER
flimmern	OTHER
floppen	PERPETRATOR
fluchen	OTHER
fluktuieren	OTHER
flunkern	OTHER
flöten	PERPETRATOR
flüchten	OTHER
flüstern	OTHER
folgern	OTHER
foltern	PERPETRATOR
foppen	OTHER
forcieren	OTHER
fortbringen	OTHER
fortdauern	OTHER
fortfallen	OTHER
fortjagen	OTHER
fortnehmen	PERPETRATOR
forträumen	OTHER
fortschaffen	OTHER
fortschicken	OTHER
fortschieben	OTHER
forttreiben	OTHER
fortwerfen	OTHER
fortwähren	PERPETRATOR
fortziehen	OTHER
foulen	PERPETRATOR
fragen	OTHER
fransen	OTHER
freikaufen	OTHER
freikommen	OTHER
freikämpfen	OTHER
freilassen	OTHER
freisprechen	OTHER
fremdeln	OTHER
fremdgehen	OTHER
frequentieren	OTHER
fressen	OTHER
frickeln	OTHER
frieren	OTHER
fristen	OTHER
frotzeln	OTHER
frusten	OTHER
frustrieren	OTHER
frömmeln	OTHER
frösteln	OTHER
fuchteln	PERPETRATOR
fuhrwerken	OTHER
fummeln	OTHER
funktionalisieren	OTHER
furzen	OTHER
fälschen	PERPETRATOR
fühlen	OTHER
führen	OTHER
fürchten	OTHER
gackern	OTHER
gaffen	OTHER
gammeln	OTHER
gaukeln	OTHER
geben	OTHER
gebieten	OTHER
gebrechen	PERPETRATOR
gebärden	OTHER
gefangenhalten	PERPETRATOR
gefährden	PERPETRATOR
gegensteuern	OTHER
gegenübersehen	OTHER
gegenübersitzen	OTHER
gegenüberstehen	OTHER
gegenüberstellen	OTHER
gehaben	OTHER
gehen	OTHER
gehren	OTHER
geifern	OTHER
geigen	OTHER
geistern	OTHER
geißeln	OTHER
gelüsten	OTHER
gemahnen	OTHER
genieren	OTHER
geraten	OTHER
geringschätzen	PERPETRATOR
germanisieren	PERPETRATOR
gestehen	OTHER
getrauen	PERPETRATOR
gewittern	OTHER
gieren	PERPETRATOR
giften	OTHER
giggeln	OTHER
gipfeln	OTHER
glauben	OTHER
gleichen	PERPETRATOR
gleichkommen	PERPETRATOR
gleichmachen	PERPETRATOR
gleichschalten	PERPETRATOR
gleichsetzen	OTHER
gleichstehen	OTHER
glimmen	OTHER
glorifizieren	PERPETRATOR
glotzen	OTHER
glucken	OTHER
granteln	OTHER
grapschen	OTHER
grassieren	OTHER
grauen	OTHER
grausen	OTHER
greifen	OTHER
greinen	OTHER
grenzen	OTHER
grienen	OTHER
grimassieren	OTHER
grinsen	OTHER
grollen	OTHER
grummeln	OTHER
gruseln	OTHER
grämen	OTHER
grölen	OTHER
grübeln	OTHER
gurken	OTHER
gutheißen	OTHER
gutmachen	OTHER
gähnen	OTHER
gängeln	PERPETRATOR
güllen	PERPETRATOR
haben	OTHER
hadern	OTHER
haften	OTHER
hageln	OTHER
halluzinieren	OTHER
haltmachen	OTHER
hampeln	OTHER
hantieren	OTHER
hapern	OTHER
hassen	OTHER
hauen	PERPETRATOR
hausen	OTHER
hausieren	PERPETRATOR
hebeln	PERPETRATOR
hecheln	OTHER
heften	OTHER
heimsuchen	PERPETRATOR
heimzahlen	OTHER
heischen	OTHER
hemmen	PERPETRATOR
henken	PERPETRATOR
herabblicken	OTHER
herabschauen	OTHER
herabsehen	OTHER
herabsetzen	OTHER
herabsinken	OTHER
herabstufen	OTHER
herabstürzen	OTHER
herabwürdigen	PERPETRATOR
heranmachen	PERPETRATOR
herannahen	OTHER
heranrücken	OTHER
heranziehen	OTHER
heraufbeschwören	OTHER
heraufsetzen	OTHER
heraufziehen	OTHER
herausbekommen	PERPETRATOR
herausbrechen	OTHER
herausfallen	OTHER
herausführen	PERPETRATOR
heraushalten	PERPETRATOR
heraushängen	OTHER
herauskehren	OTHER
herauskriegen	PERPETRATOR
herauskönnen	PERPETRATOR
herauslassen	OTHER
herauslesen	OTHER
herausnehmen	OTHER
herausplatzen	OTHER
herausreden	PERPETRATOR
herausreißen	PERPETRATOR
herausrutschen	OTHER
herausrücken	OTHER
herausspringen	PERPETRATOR
herauswerfen	PERPETRATOR
herbeiführen	OTHER
herbeilocken	PERPETRATOR
herbeisehnen	OTHER
herbeiwünschen	OTHER
herbeiziehen	PERPETRATOR
herbeizitieren	OTHER
herbestellen	OTHER
hereinbrechen	OTHER
hereinfallen	PERPETRATOR
hereinlegen	PERPETRATOR
hereinschneien	OTHER
herfallen	OTHER
herführen	OTHER
hergehen	OTHER
hergehören	PERPETRATOR
herhalten	OTHER
heroisieren	OTHER
herrschen	OTHER
herrühren	PERPETRATOR
herschauen	OTHER
herschieben	OTHER
herumdoktern	OTHER
herumerzählen	OTHER
herumfahren	OTHER
herumführen	PERPETRATOR
herumgammeln	OTHER
herumgeistern	PERPETRATOR
herumhacken	OTHER
herumhampeln	OTHER
herumhantieren	OTHER
herumhängen	PERPETRATOR
herumirren	OTHER
herumkutschieren	OTHER
herumlaufen	OTHER
herumliegen	OTHER
herumlungern	PERPETRATOR
herumschlagen	OTHER
herumschleppen	OTHER
herumspuken	OTHER
herumstehen	OTHER
herumstreiten	OTHER
herumsurfen	PERPETRATOR
herumtragen	OTHER
herumtreiben	PERPETRATOR
herumzeigen	PERPETRATOR
herumärgern	OTHER
herunterfallen	OTHER
herunterkommen	OTHER
heruntermachen	PERPETRATOR
herunternehmen	OTHER
heruntersetzen	OTHER
herunterspielen	OTHER
herunterstufen	OTHER
herunterstürzen	OTHER
herunterwerfen	PERPETRATOR
herunterziehen	OTHER
hervorbrechen	OTHER
hervorkehren	OTHER
hervorrufen	PERPETRATOR
hervorstehen	OTHER
herziehen	OTHER
hetzen	OTHER
heucheln	PERPETRATOR
heuern	OTHER
heulen	OTHER
hinabstürzen	OTHER
hinausbringen	OTHER
hinausfinden	OTHER
hinausführen	OTHER
hinausgehen	OTHER
hinauskatapultieren	OTHER
hinauskommen	OTHER
hinauslassen	OTHER
hinauslaufen	PERPETRATOR
hinausreichen	OTHER
hinausschieben	OTHER
hinausschießen	OTHER
hinausschmeißen	PERPETRATOR
hinaustreiben	PERPETRATOR
hinauswagen	OTHER
hinausweisen	OTHER
hinauswerfen	PERPETRATOR
hinausziehen	OTHER
hinauszögern	OTHER
hindern	OTHER
hindeuten	OTHER
hineinführen	OTHER
hineininterpretieren	OTHER
hineinkommen	OTHER
hineinrutschen	OTHER
hineinspielen	OTHER
hineinstecken	OTHER
hineinstoßen	OTHER
hineintreiben	OTHER
hineinwagen	PERPETRATOR
hineinziehen	PERPETRATOR
hineinzwängen	OTHER
hinfallen	OTHER
hingehören	OTHER
hinhalten	PERPETRATOR
hinken	OTHER
hinmachen	OTHER
hinmorden	PERPETRATOR
hinnehmen	OTHER
hinreißen	OTHER
hinrichten	OTHER
hinschlagen	OTHER
hinstellen	OTHER
hinsteuern	OTHER
hinterbringen	OTHER
hinterfragen	OTHER
hintergehen	PERPETRATOR
hinterherhinken	OTHER
hinterherkommen	OTHER
hinterherlaufen	OTHER
hinterherrennen	OTHER
hinterherschauen	OTHER
hinterhersehen	OTHER
hinterherwerfen	PERPETRATOR
hinterherziehen	OTHER
hinterlassen	PERPETRATOR
hintertreiben	OTHER
hinterziehen	OTHER
hinunterschlingen	OTHER
hinunterschlucken	OTHER
hinunterstürzen	OTHER
hinunterwürgen	OTHER
hinwegfegen	PERPETRATOR
hinweggehen	OTHER
hinweghelfen	OTHER
hinwegkommen	OTHER
hinwegraffen	OTHER
hinwegsehen	OTHER
hinwegsetzen	OTHER
hinwegtäuschen	OTHER
hinwegziehen	PERPETRATOR
hinweisen	OTHER
hinwerfen	OTHER
hinziehen	OTHER
hinzukommen	OTHER
hinzuzählen	OTHER
hochkochen	OTHER
hochkommen	OTHER
hochstilisieren	OTHER
hocken	OTHER
holpern	OTHER
horten	PERPETRATOR
hospitalisieren	OTHER
hudeln	OTHER
humanisieren	OTHER
humpeln	OTHER
hungern	OTHER
huren	PERPETRATOR
husten	OTHER
hyperventilieren	OTHER
hypnotisieren	OTHER
hängen	OTHER
hänseln	PERPETRATOR
hätscheln	OTHER
häufen	OTHER
höhnen	OTHER
hören	OTHER
hüllen	OTHER
hüsteln	OTHER
hüten	OTHER
idealisieren	PERPETRATOR
ideologisieren	PERPETRATOR
ignorieren	OTHER
immunisieren	OTHER
implizieren	OTHER
implodieren	OTHER
indoktrinieren	PERPETRATOR
infizieren	PERPETRATOR
inhaftieren	OTHER
insistieren	OTHER
instrumentalisieren	OTHER
inszenieren	OTHER
intellektualisieren	PERPETRATOR
internieren	OTHER
intervenieren	OTHER
intrigieren	PERPETRATOR
involvieren	OTHER
ironisieren	OTHER
irren	OTHER
irritieren	OTHER
islamisieren	OTHER
isolieren	PERPETRATOR
jagen	PERPETRATOR
jammern	OTHER
jaulen	OTHER
jobben	OTHER
johlen	OTHER
jucken	OTHER
kabbeln	OTHER
kacken	OTHER
kalben	OTHER
kaltmachen	PERPETRATOR
kaltstellen	OTHER
kampieren	OTHER
kapern	PERPETRATOR
kapieren	OTHER
kapitulieren	OTHER
kappen	OTHER
kaprizieren	OTHER
kaputtgehen	OTHER
kaputtmachen	PERPETRATOR
karikieren	OTHER
kaschieren	OTHER
kasernieren	PERPETRATOR
kaspern	OTHER
kassieren	OTHER
katzbuckeln	PERPETRATOR
kauern	OTHER
kehren	OTHER
keifen	OTHER
kentern	OTHER
keuchen	OTHER
kichern	OTHER
kidnappen	PERPETRATOR
kiffen	OTHER
kippen	OTHER
kitzeln	PERPETRATOR
klaffen	OTHER
klagen	OTHER
klammern	OTHER
klappern	OTHER
klauen	PERPETRATOR
kleben	OTHER
klecksen	OTHER
kleinkriegen	PERPETRATOR
kleistern	PERPETRATOR
klemmen	OTHER
klingeln	OTHER
klirren	OTHER
klopfen	OTHER
kläffen	OTHER
knabbern	OTHER
knacksen	PERPETRATOR
knallen	OTHER
knapsen	OTHER
knarren	OTHER
knarzen	OTHER
knausern	OTHER
knebeln	PERPETRATOR
knechten	PERPETRATOR
kneifen	OTHER
kneipen	PERPETRATOR
knicken	OTHER
knien	OTHER
knirschen	OTHER
knistern	OTHER
knittern	OTHER
knuffen	OTHER
knurren	OTHER
knutschen	OTHER
kokettieren	OTHER
koksen	PERPETRATOR
kollabieren	OTHER
kollaborieren	PERPETRATOR
kollektivieren	PERPETRATOR
kollidieren	OTHER
kolportieren	PERPETRATOR
kommandieren	OTHER
kommen	OTHER
kommentieren	OTHER
kommerzialisieren	PERPETRATOR
kompensieren	OTHER
komplizieren	OTHER
kompromittieren	PERPETRATOR
kondolieren	OTHER
konfiszieren	PERPETRATOR
konfrontieren	OTHER
konspirieren	OTHER
konstatieren	OTHER
konsternieren	OTHER
konsultieren	OTHER
konsumieren	OTHER
kontaminieren	PERPETRATOR
konterkarieren	OTHER
kontrollieren	OTHER
kopulieren	OTHER
korrodieren	PERPETRATOR
korrumpieren	PERPETRATOR
kosten	OTHER
kotzen	OTHER
krachen	OTHER
krakeelen	OTHER
krakeln	OTHER
krallen	OTHER
krampfen	OTHER
kranken	PERPETRATOR
kratzen	PERPETRATOR
krauchen	OTHER
krebsen	OTHER
kreiden	OTHER
kreischen	OTHER
kreißen	OTHER
krepieren	OTHER
kribbeln	OTHER
kriegen	OTHER
kriminalisieren	OTHER
kriseln	OTHER
kritisieren	OTHER
kritteln	OTHER
kritzeln	OTHER
krächzen	OTHER
kränkeln	OTHER
kränken	OTHER
krümeln	OTHER
krümmen	PERPETRATOR
kujonieren	OTHER
kulminieren	OTHER
kungeln	PERPETRATOR
kurieren	OTHER
kursieren	PERPETRATOR
kuschen	OTHER
kämpfen	PERPETRATOR
können	PERPETRATOR
körperbezogen	OTHER
kündigen	OTHER
kürzen	OTHER
labern	OTHER
laborieren	OTHER
lachen	OTHER
lahmen	OTHER
lahmlegen	PERPETRATOR
lallen	OTHER
lamentieren	OTHER
langen	OTHER
langweilen	OTHER
lassen	PERPETRATOR
lasten	OTHER
lauern	OTHER
lavieren	OTHER
lecken	OTHER
leerlaufen	OTHER
leerräumen	PERPETRATOR
lehnen	OTHER
leiden	OTHER
leidtun	OTHER
leiern	OTHER
letzen	PERPETRATOR
leugnen	OTHER
liegen	OTHER
liegenbleiben	OTHER
lindern	OTHER
liquidieren	PERPETRATOR
lispeln	OTHER
lockerlassen	OTHER
lockermachen	PERPETRATOR
lockern	OTHER
losbrechen	OTHER
losbrüllen	OTHER
loshaben	OTHER
loskaufen	OTHER
loskommen	OTHER
loskoppeln	PERPETRATOR
loslachen	OTHER
loslösen	OTHER
losmachen	OTHER
losprusten	OTHER
losreißen	PERPETRATOR
lossagen	OTHER
losschlagen	OTHER
lossprechen	OTHER
lostreten	PERPETRATOR
loswerden	OTHER
luchsen	PERPETRATOR
lungern	OTHER
lynchen	PERPETRATOR
lädieren	OTHER
lähmen	PERPETRATOR
lärmen	OTHER
lästern	PERPETRATOR
lügen	PERPETRATOR
lümmeln	OTHER
lüpfen	OTHER
machen	OTHER
mahnen	OTHER
majorisieren	OTHER
malochen	OTHER
malträtieren	PERPETRATOR
mangeln	OTHER
manipulieren	PERPETRATOR
manschen	OTHER
manövrieren	OTHER
marginalisieren	OTHER
marodieren	PERPETRATOR
martern	OTHER
massakrieren	PERPETRATOR
masturbieren	OTHER
maulen	OTHER
maunzen	OTHER
mauscheln	PERPETRATOR
maßregeln	OTHER
meckern	OTHER
meiden	OTHER
meinen	OTHER
menscheln	OTHER
menstruieren	OTHER
merken	OTHER
meucheln	PERPETRATOR
meutern	OTHER
miefen	PERPETRATOR
miesmachen	PERPETRATOR
mildern	OTHER
militarisieren	PERPETRATOR
mimen	OTHER
mindern	OTHER
minimalisieren	OTHER
missachten	OTHER
missbilligen	OTHER
missbrauchen	PERPETRATOR
missdeuten	OTHER
missfallen	OTHER
missglücken	OTHER
missgönnen	OTHER
misshandeln	PERPETRATOR
missinterpretieren	OTHER
missionieren	PERPETRATOR
misslingen	OTHER
missraten	OTHER
misstrauen	OTHER
missverstehen	OTHER
mitbekommen	OTHER
mitbenutzen	OTHER
mitberechnen	OTHER
miterleben	OTHER
mitfinanzieren	PERPETRATOR
mithaben	OTHER
mitkriegen	OTHER
mitrechnen	OTHER
mitschicken	OTHER
mitschwingen	OTHER
mitteilen	OTHER
mitverantworten	OTHER
mitwählen	OTHER
mitzählen	OTHER
mobben	PERPETRATOR
mogeln	PERPETRATOR
mokieren	OTHER
monieren	OTHER
monologisieren	OTHER
monopolisieren	PERPETRATOR
moralisieren	OTHER
morden	PERPETRATOR
mosern	OTHER
motzen	PERPETRATOR
mucken	OTHER
muffeln	OTHER
munkeln	OTHER
murksen	PERPETRATOR
murmeln	OTHER
murren	OTHER
muten	OTHER
mutieren	OTHER
mutmaßen	OTHER
mystifizieren	PERPETRATOR
mäkeln	OTHER
mästen	OTHER
müffeln	OTHER
müssen	OTHER
nachbeten	OTHER
nachbezahlen	OTHER
nachbohren	OTHER
nachdenken	OTHER
nachforschen	OTHER
nachfühlen	OTHER
nachgeben	PERPETRATOR
nachgrübeln	OTHER
nachhalten	OTHER
nachhelfen	OTHER
nachjagen	PERPETRATOR
nachkarten	OTHER
nachlassen	OTHER
nachlaufen	OTHER
nachlösen	OTHER
nachplappern	PERPETRATOR
nachrennen	OTHER
nachsagen	OTHER
nachstellen	PERPETRATOR
nachsuchen	OTHER
nachtragen	OTHER
nachtrauern	OTHER
nachvollziehen	OTHER
nachweinen	PERPETRATOR
nachwerfen	OTHER
nachwirken	OTHER
nachzahlen	OTHER
nachäffen	PERPETRATOR
nageln	OTHER
nagen	PERPETRATOR
nahelegen	OTHER
naheliegen	OTHER
narren	PERPETRATOR
nationalisieren	PERPETRATOR
necken	OTHER
negieren	OTHER
neiden	PERPETRATOR
neigen	OTHER
nennen	OTHER
neppen	PERPETRATOR
nerven	OTHER
nesteln	OTHER
niederbeugen	OTHER
niederbrennen	PERPETRATOR
niederdrücken	OTHER
niederhalten	PERPETRATOR
niedermetzeln	PERPETRATOR
niederprasseln	OTHER
niederreißen	PERPETRATOR
niederringen	PERPETRATOR
niederschießen	PERPETRATOR
niederschlagen	OTHER
niedersinken	OTHER
niederstechen	PERPETRATOR
niederstoßen	PERPETRATOR
niederwerfen	OTHER
niesen	OTHER
nisten	OTHER
normen	PERPETRATOR
notschlachten	OTHER
nuscheln	OTHER
näseln	OTHER
nässen	OTHER
nölen	OTHER
nörgeln	OTHER
nötigen	PERPETRATOR
nützen	OTHER
obduzieren	OTHER
observieren	PERPETRATOR
obsiegen	OTHER
offenlegen	PERPETRATOR
ohrfeigen	OTHER
okkupieren	PERPETRATOR
oktroyieren	PERPETRATOR
onanieren	OTHER
opponieren	OTHER
optieren	OTHER
orakeln	OTHER
orgeln	OTHER
outen	OTHER
packen	OTHER
paffen	OTHER
paktieren	PERPETRATOR
palavern	OTHER
paralysieren	PERPETRATOR
passieren	OTHER
pauschalisieren	OTHER
peinigen	PERPETRATOR
peitschen	OTHER
pendeln	OTHER
penetrieren	PERPETRATOR
persiflieren	OTHER
personifizieren	OTHER
petzen	PERPETRATOR
pfeffern	PERPETRATOR
pfeifen	OTHER
pferchen	OTHER
pflastern	OTHER
pfuschen	OTHER
pfänden	OTHER
piesacken	PERPETRATOR
pinkeln	OTHER
pinseln	OTHER
pissen	PERPETRATOR
plagen	OTHER
plagiieren	PERPETRATOR
plakatieren	OTHER
plappern	OTHER
plattmachen	PERPETRATOR
plärren	PERPETRATOR
plätten	OTHER
plündern	PERPETRATOR
pochen	OTHER
poetisieren	OTHER
polarisieren	OTHER
polemisieren	OTHER
politisieren	OTHER
poltern	OTHER
poppen	PERPETRATOR
poussieren	PERPETRATOR
prahlen	OTHER
prallen	PERPETRATOR
prasseln	PERPETRATOR
prassen	OTHER
predigen	OTHER
preisgeben	PERPETRATOR
prellen	PERPETRATOR
pressieren	OTHER
privatisieren	PERPETRATOR
problematisieren	OTHER
profanieren	OTHER
prolongieren	OTHER
prophezeien	OTHER
prostituieren	PERPETRATOR
protegieren	OTHER
protestieren	OTHER
provozieren	PERPETRATOR
prozessieren	OTHER
prusten	OTHER
präferieren	OTHER
präjudizieren	OTHER
prügeln	PERPETRATOR
pubertieren	OTHER
pudern	OTHER
pupen	PERPETRATOR
pupsen	OTHER
putschen	OTHER
pöbeln	PERPETRATOR
qualmen	OTHER
quasseln	OTHER
quatschen	OTHER
quengeln	OTHER
querschießen	OTHER
querstellen	OTHER
quetschen	PERPETRATOR
quieken	OTHER
quietschen	OTHER
quittieren	OTHER
quotieren	OTHER
quäken	OTHER
quälen	PERPETRATOR
radikalisieren	OTHER
raffen	OTHER
rammeln	OTHER
rammen	PERPETRATOR
ramponieren	PERPETRATOR
randalieren	PERPETRATOR
rangeln	OTHER
rankommen	OTHER
rappeln	OTHER
rasseln	OTHER
raten	OTHER
rationalisieren	OTHER
rationieren	OTHER
rattern	OTHER
rauben	PERPETRATOR
rauchen	OTHER
raufen	OTHER
raunen	OTHER
rausekeln	PERPETRATOR
rausfliegen	OTHER
raushalten	PERPETRATOR
rauslassen	OTHER
rausreißen	PERPETRATOR
rausschmeißen	OTHER
rauswerfen	PERPETRATOR
reagieren	OTHER
rebellieren	OTHER
rechtfertigen	OTHER
reden	OTHER
reduzieren	OTHER
referieren	OTHER
regen	OTHER
reglementieren	OTHER
reiben	OTHER
reinfallen	OTHER
reinknallen	OTHER
reinlegen	PERPETRATOR
reinreden	OTHER
reinstecken	OTHER
reinziehen	OTHER
reiten	OTHER
reizen	OTHER
reißen	OTHER
reklamieren	OTHER
relativieren	OTHER
relegieren	PERPETRATOR
rempeln	PERPETRATOR
repatriieren	OTHER
requirieren	PERPETRATOR
resignieren	OTHER
resultieren	PERPETRATOR
retardieren	PERPETRATOR
retirieren	OTHER
reuen	OTHER
revidieren	OTHER
revoltieren	PERPETRATOR
richten	OTHER
riechen	OTHER
riskieren	OTHER
ritzen	PERPETRATOR
rivalisieren	OTHER
romantisieren	PERPETRATOR
rosten	OTHER
rotzen	PERPETRATOR
ruckeln	OTHER
rufen	OTHER
ruhigstellen	OTHER
ruinieren	PERPETRATOR
rumgehen	OTHER
rumhängen	OTHER
rumlaufen	OTHER
rumliegen	OTHER
rumoren	OTHER
rumpeln	OTHER
rumsen	OTHER
rumstehen	OTHER
rumsurfen	PERPETRATOR
rumtreiben	OTHER
rumzappeln	OTHER
runtermachen	PERPETRATOR
runterputzen	OTHER
runzeln	OTHER
rupfen	OTHER
rutschen	OTHER
rächen	PERPETRATOR
räsonieren	OTHER
rätseln	OTHER
räumen	OTHER
röcheln	OTHER
rödeln	OTHER
röten	OTHER
rüberkommen	OTHER
rüffeln	OTHER
rügen	OTHER
rühren	PERPETRATOR
rütteln	OTHER
sabbeln	OTHER
sabbern	OTHER
sabotieren	PERPETRATOR
sacken	OTHER
sagen	OTHER
sanktionieren	OTHER
saufen	OTHER
schachern	OTHER
schaden	PERPETRATOR
schallen	OTHER
scharfmachen	OTHER
scharren	OTHER
scharwenzeln	OTHER
schassen	OTHER
schaudern	OTHER
schauern	OTHER
schaukeln	OTHER
scheiden	OTHER
scheinen	OTHER
scheitern	OTHER
scheißen	PERPETRATOR
schelten	OTHER
scheppern	OTHER
scheren	PERPETRATOR
scherzen	OTHER
scheuen	OTHER
scheuern	OTHER
schicken	OTHER
schieben	OTHER
schiefgehen	OTHER
schieflaufen	OTHER
schielen	OTHER
schiffen	OTHER
schikanieren	PERPETRATOR
schildern	OTHER
schimmeln	OTHER
schimmern	OTHER
schimpfen	OTHER
schinden	PERPETRATOR
schlabbern	OTHER
schlagen	PERPETRATOR
schlagzeilen	OTHER
schlampen	OTHER
schlappmachen	OTHER
schlechtmachen	PERPETRATOR
schlechtreden	PERPETRATOR
schleichen	PERPETRATOR
schleppen	OTHER
schleudern	OTHER
schliddern	OTHER
schlingern	OTHER
schlittern	OTHER
schlottern	OTHER
schloßen	OTHER
schluchzen	OTHER
schlucken	OTHER
schludern	OTHER
schlurfen	OTHER
schmachten	OTHER
schmarotzen	PERPETRATOR
schmeißen	OTHER
schmerzen	OTHER
schmieden	PERPETRATOR
schmieren	OTHER
schmollen	OTHER
schmuggeln	OTHER
schmunzeln	OTHER
schmähen	PERPETRATOR
schmälern	PERPETRATOR
schnackseln	PERPETRATOR
schnallen	OTHER
schnappen	OTHER
schnarchen	OTHER
schnauben	OTHER
schnaufen	OTHER
schniefen	OTHER
schnorren	OTHER
schnupfen	PERPETRATOR
schocken	PERPETRATOR
schockieren	OTHER
schrammen	PERPETRATOR
schrecken	OTHER
schreien	OTHER
schrillen	OTHER
schrumpeln	OTHER
schrumpfen	OTHER
schröpfen	OTHER
schubsen	OTHER
schuften	OTHER
schulden	OTHER
schulmeistern	OTHER
schummeln	PERPETRATOR
schwabbeln	OTHER
schwadronieren	OTHER
schwafeln	OTHER
schwanken	OTHER
schwarzarbeiten	OTHER
schwarzfahren	OTHER
schwarzmalen	PERPETRATOR
schwarzsehen	OTHER
schwatzen	OTHER
schweigen	OTHER
schwelen	PERPETRATOR
schwellen	OTHER
schwemmen	PERPETRATOR
schwerfallen	OTHER
schwermachen	PERPETRATOR
schwindeln	OTHER
schwinden	OTHER
schwirren	OTHER
schwitzen	OTHER
schwäbeln	OTHER
schwächen	PERPETRATOR
schwängern	PERPETRATOR
schwänzen	OTHER
schwären	OTHER
schwärzen	PERPETRATOR
schwätzen	PERPETRATOR
schächten	OTHER
schädigen	PERPETRATOR
schäkern	OTHER
schämen	OTHER
schänden	PERPETRATOR
schäumen	OTHER
schönreden	OTHER
schönschreiben	OTHER
schüren	PERPETRATOR
schütteln	OTHER
schütten	OTHER
sehen	OTHER
sein	OTHER
seufzen	OTHER
sexualisieren	OTHER
sezieren	OTHER
sickern	OTHER
siezen	OTHER
simplifizieren	OTHER
sinken	OTHER
sinnieren	OTHER
sitzen	OTHER
skalpieren	PERPETRATOR
skandieren	OTHER
slippen	OTHER
solidarisieren	OTHER
sondern	PERPETRATOR
soufflieren	OTHER
spalten	PERPETRATOR
spammen	PERPETRATOR
spaßen	OTHER
speien	PERPETRATOR
spekulieren	OTHER
sperren	OTHER
spicken	PERPETRATOR
spinnen	PERPETRATOR
spionieren	PERPETRATOR
spitzeln	PERPETRATOR
splittern	OTHER
spotten	PERPETRATOR
sprechen	OTHER
sprengen	PERPETRATOR
spritzen	OTHER
spucken	OTHER
spuken	OTHER
spötteln	OTHER
spüren	OTHER
stagnieren	OTHER
staken	OTHER
stammeln	OTHER
starren	OTHER
statuieren	PERPETRATOR
stauchen	OTHER
stauen	OTHER
stecken	OTHER
stehen	OTHER
stehlen	PERPETRATOR
steifen	OTHER
steinigen	PERPETRATOR
stellen	OTHER
stelzen	OTHER
sterben	OTHER
stibitzen	PERPETRATOR
sticheln	OTHER
stieren	OTHER
stigmatisieren	OTHER
stilisieren	OTHER
stilllegen	OTHER
stillschweigen	PERPETRATOR
stillsitzen	OTHER
stillstehen	OTHER
stinken	OTHER
stochern	OTHER
stocken	OTHER
stolpern	OTHER
stolzieren	OTHER
stoppen	OTHER
stottern	OTHER
stoßen	OTHER
strafen	OTHER
strammstehen	OTHER
stranden	OTHER
strangulieren	PERPETRATOR
strapazieren	OTHER
straucheln	OTHER
streichen	OTHER
streiken	PERPETRATOR
streiten	OTHER
stressen	OTHER
streuen	OTHER
streunen	OTHER
strotzen	PERPETRATOR
sträuben	OTHER
stumpfen	OTHER
stupsen	OTHER
stänkern	OTHER
stöhnen	OTHER
stören	PERPETRATOR
stümpern	PERPETRATOR
stürmen	PERPETRATOR
stürzen	OTHER
subventionieren	OTHER
suggerieren	OTHER
suhlen	OTHER
summieren	OTHER
suspendieren	OTHER
sympathisieren	OTHER
sächseln	OTHER
säen	OTHER
säuseln	OTHER
sühnen	OTHER
sülzen	PERPETRATOR
sündigen	PERPETRATOR
tabuisieren	OTHER
tadeln	OTHER
tagträumen	OTHER
tangieren	PERPETRATOR
tappen	PERPETRATOR
tarnen	OTHER
taumeln	OTHER
tendieren	OTHER
terrorisieren	PERPETRATOR
thematisieren	OTHER
tiefstapeln	OTHER
tilgen	PERPETRATOR
titeln	OTHER
titulieren	OTHER
toben	OTHER
tolerieren	OTHER
topfen	OTHER
torkeln	OTHER
torpedieren	PERPETRATOR
totlaufen	OTHER
totschlagen	PERPETRATOR
totschweigen	PERPETRATOR
tottreten	PERPETRATOR
traktieren	PERPETRATOR
trampeln	PERPETRATOR
transpirieren	OTHER
tratschen	OTHER
trauern	OTHER
traumatisieren	PERPETRATOR
treiben	OTHER
tremolieren	OTHER
trennen	OTHER
treten	OTHER
tricksen	PERPETRATOR
triefen	OTHER
triezen	OTHER
triumphieren	OTHER
trivialisieren	OTHER
trollen	OTHER
trotzen	OTHER
tränen	PERPETRATOR
träumen	OTHER
trödeln	OTHER
tröpfeln	OTHER
trüben	OTHER
trügen	OTHER
tun	OTHER
tuscheln	OTHER
tyrannisieren	PERPETRATOR
täuschen	PERPETRATOR
tönen	OTHER
töten	PERPETRATOR
türmen	OTHER
umbringen	PERPETRATOR
umfallen	OTHER
umfloren	OTHER
umfunktionieren	PERPETRATOR
umfällen	PERPETRATOR
umgucken	OTHER
umhauen	PERPETRATOR
umhergehen	OTHER
umhergeistern	PERPETRATOR
umherirren	OTHER
umherziehen	OTHER
umhinkönnen	OTHER
umhören	OTHER
uminterpretieren	OTHER
umkippen	OTHER
umklammern	OTHER
umkommen	OTHER
umkrempeln	PERPETRATOR
umkämpfen	OTHER
ummodeln	OTHER
umnieten	OTHER
umorganisieren	OTHER
umrennen	PERPETRATOR
umringen	OTHER
umschlagen	OTHER
umschwirren	OTHER
umsiedeln	OTHER
umsinken	OTHER
umspringen	OTHER
umstoßen	PERPETRATOR
